,Aspect_Ratio_H_W,Centroid_X_TV,Centroid_Y_P,Height_P_Range,Hull_Area,P_Max,Perimeter,Polynomial_Area,TV_Max,Width_TV_Range,ft_P_1,ft_P_2,ft_P_3,ft_TV_1,ft_TV_2,ft_TV_3
1128,0.9861393064330953,1.7059257499999998,2.1526125,25.94,402.22398,25.94,81.58619928551603,246.1542820000001,26.3046,26.3046,1722.09,1674.3995746519056,1536.6246488116724,1364.7405999999999,1346.0142822112462,1291.12828669086
1129,0.8825468933177023,1.8661454999999998,1.9502375,24.09,405.47895400000016,24.09,81.53803329996569,212.754978,27.295999999999996,27.295999999999996,1560.19,1515.7838234280357,1387.537741687953,1492.9164,1472.4622288743542,1412.5294345380112
1130,0.741222552607502,1.6433992500000003,1.8915750000000002,20.74,305.27209000000005,20.74,76.2548653681726,104.00155299999983,27.980800000000006,27.980800000000006,1513.26,1468.9184289575114,1340.694330159675,1314.7194000000004,1296.9741968055032,1245.0263757506189
1131,0.8026192703461178,1.4653957499999999,1.7942375,21.45,279.17832799999996,21.45,79.3236805028431,47.165396,26.725,26.725,1435.39,1393.498110442114,1272.3511376725423,1172.3166,1157.3537759516767,1113.5216586345277
1132,0.7107176077445136,1.750476,1.7709250000000003,20.63,300.60900499999997,20.63,75.03773740426833,100.46898399999998,29.027,29.027,1416.74,1375.0095908227465,1254.4417996572286,1400.3808000000001,1381.1693669054523,1324.9621454717226
1133,0.8828263002944063,1.6603202499999998,1.8036874999999997,22.49,352.0389550000001,22.49,80.30525504840871,159.32033199999995,25.474999999999998,25.474999999999998,1442.95,1400.2748372771764,1276.9526582329938,1328.2561999999998,1299.015910946759,1248.4788805564976
1134,0.8238311970279354,1.4121050000000002,1.8264625,20.49,266.26771,20.49,72.74610564767733,104.97553400000004,24.8716,24.8716,1461.17,1417.4508083764838,1291.0217548296484,1129.6839999999997,1115.0820585494753,1072.2982685689449
1135,1.0847157352230634,19.33615625,1.3619375000000002,26.94,388.92004300000013,26.94,58.69608804196427,472.92421599999994,24.836,24.836,1089.55,1083.47101684823,1065.3712885664174,15468.925,283.0505643744608,284.81305398728875
1136,0.8326825010336747,2.7162187500000003,2.4612125000000002,36.25,557.727286,36.25,108.50858785609216,7.574039999999886,43.534000000000006,43.534000000000006,1968.97,1920.8461245786461,1781.8990715478462,2172.9750000000004,2141.323674625311,2048.875117074696
1137,0.8506029549642752,1.6822142500000001,1.8103625000000003,26.31,309.82533399999994,26.31,90.455493373108,3.5357109999998997,30.931000000000004,30.931000000000004,1448.29,1408.3572398042245,1292.8195004107151,1345.7714,1328.579211677431,1278.2330294105038
1138,0.9847533762454558,1.7240424999999993,2.1920249999999997,27.14,404.3594879999998,27.14,86.50920736884535,249.984624,27.56019999999999,27.56019999999999,1753.62,1706.0427991391118,1568.6063157688359,1379.234,1360.1827944626552,1304.3374518401833
1139,0.9861122524447367,1.75777,2.1621875,26.4,441.1902589999999,26.4,84.86087522572213,270.9766609999999,26.7718,26.7718,1729.75,1681.341879282656,1541.5216145743473,1406.2160000000001,1370.8891930267087,1317.0354103199654
1140,1.1472399678665701,13.42582375,1.5265875,29.99,361.661575,29.99,69.59206850770246,388.43528699999996,26.14099999999999,26.14099999999999,1221.27,1213.0321641450284,1188.5520663200666,10740.659,66.6298169367535,95.92874221912436
1141,0.8346804948599991,2.5422015,2.3018625,34.8,521.5429089999998,34.8,105.88316386113,1.203826999999933,41.6926,41.6926,1841.49,1796.1952812731531,1665.2734469753955,2033.7612,2004.3874336682843,1918.6123893359668
1142,0.7840018926449713,1.827721,2.090075,23.86,412.91323300000005,23.86,82.91306254141902,206.5989490000002,30.433600000000002,30.433600000000002,1672.06,1624.7819461999213,1488.1894353550351,1462.1768,1442.1377666743883,1383.496689171574
1143,0.6996651290396327,1.7254042500000006,1.9492625000000001,20.81,333.08684200000005,20.81,79.95073542235377,108.76934599999991,29.742800000000013,29.742800000000013,1559.4099999999999,1514.30580623039,1383.9207921713812,1380.3234000000007,1361.3953594050931,1306.0086113933155
1144,0.7206659290252142,1.52246575,1.776275,19.67,281.773665,19.67,79.39759940971697,48.40213400000004,27.2942,27.2942,1421.02,1378.9085299153253,1257.1319646258291,1217.9726,1202.260446968354,1156.2390446493973
1145,0.8725269890158244,1.4640059999999995,1.9398375,22.21,308.6813620000001,22.21,73.50628348391247,159.8461150000001,25.454799999999995,25.454799999999995,1551.87,1506.536013248798,1375.478293715131,1171.2047999999995,1156.1075583728127,1111.8834534627679
1146,0.8891196548171046,1.513037,1.8259999999999998,22.09,315.0860440000001,22.09,72.61727765529875,171.53136800000013,24.8448,24.8448,1460.8,1418.4448104362696,1296.0819633652595,1210.4296,1195.0515086856697,1149.966270412264
1147,0.7320160494220298,3.1267084999999963,1.7222625,18.39,255.74655699999997,18.39,71.44841736462953,139.02917999999994,25.1224,25.1224,1377.81,1337.7439966032534,1221.931085690903,2501.366799999997,980.8956656335263,947.5827510185131
1148,0.7220968718307533,4.442931250000002,1.6616875,18.37,261.6993780000001,18.37,71.14442477056244,71.43820400000004,25.4398,25.4398,1329.35,1288.6300290925833,1170.8776344209948,3554.3450000000007,902.1229080767164,874.1533777212967
1149,1.095676150701829,3.483227000000005,2.1282375,27.18,426.81263600000017,27.18,80.29453839827019,318.3500690000002,24.806600000000007,24.806600000000007,1702.5900000000001,1657.3276459550432,1526.7675159858788,2786.581600000004,1164.7053676048279,1119.7266595092506
1150,1.1285831659667704,3.6056704999999987,2.2334625,29.67,517.3906929999998,29.67,89.43086516985827,387.2133219999999,26.289599999999993,26.289599999999993,1786.77,1739.6245058596974,1603.7678985852983,2884.536399999999,1222.7468009902027,1175.221058870892
1151,1.3073475957651006,8.745654000000007,2.4502625,34.6,553.1668700000001,34.6,94.37581224099753,488.6915490000002,26.4658,26.4658,1960.21,1912.3591072825438,1774.779421803626,6996.523200000002,457.2587466097335,453.12163523653436
1152,3.3277565744758717,0.5322337499999996,1.6356124999999997,50.92,275.1718340000001,50.92,112.16952986481724,213.05335900000006,15.3016,15.3016,1308.49,1277.5744880484854,1187.5730150421887,425.78699999999975,394.156411641726,378.84392848174065
1153,5.444110705857112,0.16164374999999997,0.7888,50.75,172.02339300000003,50.75,100.46244728774707,136.21507900000003,9.322000000000001,9.322000000000001,631.04,630.494857769523,628.8619551995334,129.31500000000005,79.04202644173849,78.94317115368199
1154,5.621048472075869,0.14797400000000002,0.7475250000000001,51.21,164.28916600000002,51.21,99.2264746002075,137.69127000000003,9.1104,9.1104,598.02,597.5522083384953,596.1508744377588,118.37920000000005,73.70981401541108,73.62171120615693
1155,4.816170196628681,1.6286949999999973,0.859925,50.8,185.01501399999998,50.8,100.17544337205618,72.05861100000007,10.547799999999999,10.547799999999999,687.94,687.2524029784083,685.1932406339612,1302.955999999998,68.70583418647662,68.67522387090808
1156,4.558878471419168,2.4761447499999973,0.8981375,51.25,199.31684699999997,51.25,98.54683817605272,38.36022900000006,11.2418,11.2418,718.51,717.7816664360344,715.6004503315784,1980.9157999999986,62.689665861950644,62.73080988719315
1157,4.0524576555291265,4.721511250000002,0.8869,50.77,217.092284,50.77,100.7412877749547,20.450902000000013,12.5282,12.5282,709.52,708.7967496194158,706.6307994017051,3777.2090000000007,36.74979444789832,37.28389075192075
1158,3.709888195150284,5.511806249999999,0.9211374999999999,51.1,247.92659199999997,51.1,103.03213534793969,36.391368999999884,13.773999999999997,13.773999999999997,736.9100000000001,736.1245325243817,733.7723297812479,4409.444999999999,32.0113512332449,32.96521336600726
1159,3.153108690019372,7.883936499999999,0.9764125,51.11,294.45104899999995,51.11,105.93506729420471,81.70395999999995,16.2094,16.2094,781.13,780.1818798767808,777.3432414544889,6307.149199999999,9.422967452572015,15.649756848559088
1160,3.2957023733162285,6.953457249999994,0.9064375,51.38,284.1418299999999,51.38,108.06294883450892,18.32961499999999,15.59,15.59,725.15,724.3810964484135,722.0785565542101,5562.765799999997,22.397456579805944,24.916138896116934
1161,1.6874572198862925,19.19222374999999,2.1937375,48.32,787.8702619999999,48.32,111.92923899307121,681.0375559999998,28.634799999999995,28.634799999999995,1754.99,1745.553210693643,1717.5078644550288,15353.778999999997,211.0362523370572,217.49355947607384
1162,4.397371606432646,2.1828500000000033,0.8875750000000001,50.86,192.9808950000001,50.86,96.90402785356983,39.12702399999992,11.566000000000003,11.566000000000003,710.0600000000001,709.3720953183353,707.3117900207961,1746.2800000000018,72.03767993288425,72.03048581852397
1163,3.0816333925142203,8.05702125,1.1303375000000002,51.03,314.60514600000033,51.03,102.60648123058292,190.93998200000013,16.559400000000007,16.559400000000007,904.27,903.0040808623618,899.2152244552502,6445.617000000002,10.12865730737088,15.68657836132795
1164,0.8213978014005223,30.060460249999988,0.585175,25.36,387.26739899999984,20.78,62.50253434716113,363.5360289999999,30.87419999999999,30.87419999999999,468.14,466.9546073523079,463.40416392863995,24048.368199999994,649.134735888819,643.5893027902603
1165,1.4195753272760374,15.085960249999994,1.6819875000000002,34.31,422.933923,34.31,85.89033514557877,377.7869600000001,24.1692,24.1692,1345.5900000000001,1333.6922394053677,1298.5239880101674,12068.768199999997,109.19884164173938,124.24782999684139
1166,1.3203114804019662,19.886899500000006,2.0644,36.42,617.7491120000001,36.42,86.15993502246411,658.6005140000001,27.584400000000006,27.584400000000006,1651.52,1636.1814959357139,1590.9231735009705,15909.5196,249.04255723293417,253.22487350187572
1167,1.0706682952364335,21.012011499999993,1.6906500000000002,30.68,504.032044,30.68,73.77492996419089,573.087498,28.655,28.655,1352.52,1341.0919756235135,1307.261646615194,16809.6092,258.3142693410878,264.9402310593328
1168,0.9660759135448727,20.767834999999994,1.5381875000000003,27.31,404.27902799999987,27.31,67.40355906440078,456.4099269999999,28.268999999999995,28.268999999999995,1230.55,1216.7492189775696,1176.0470881075532,16614.267999999996,247.1422206894065,255.2281319975423
1169,0.7920382558468604,22.835382999999993,1.4000124999999999,21.83,377.790328,21.83,54.915689600315666,460.7813809999999,27.5618,27.5618,1120.01,1105.999448841336,1064.6992902713532,18268.306399999994,350.2670736970473,354.3966868420392
1170,1.0915826589415807,19.08143974999999,1.2868375,28.11,372.78694399999995,28.11,62.70629126019439,427.52254699999986,25.751599999999993,25.751599999999993,1029.47,1024.025756484834,1007.8105589739142,15265.151799999996,250.15182102806793,253.6723883400533
1171,0.8779275434669415,2.1201670000000004,2.1574,32.71,432.030336,32.71,101.13532836643975,14.836997999999838,37.2582,37.2582,1725.9199999999998,1684.1393408520419,1563.2031280616168,1696.1336000000003,1674.4390820048648,1610.8949788081725
1172,0.8482974195264699,1.9219702499999993,2.0053875000000003,25.51,439.371191,25.51,83.90254945773522,237.46687500000027,30.072,30.072,1604.31,1560.0954013276134,1432.4406060276478,1537.5761999999995,1516.7111640188994,1455.5881842581082
1173,0.9065754023155899,1.8385350000000003,2.018625,24.9,422.01443299999994,24.9,83.30504775077401,241.84768099999985,27.466000000000008,27.466000000000008,1614.9,1571.1195425842907,1444.6895751455625,1470.8280000000004,1450.7393528237856,1391.8802065995592
1174,0.8238267450465674,1.6034974999999998,1.9913874999999996,23.6,336.00008500000007,23.6,82.43833183333741,121.11024099999999,28.646799999999995,28.646799999999995,1593.11,1548.1069302253907,1418.0308134774464,1282.798,1265.599762637114,1215.2920385207567
1175,0.7691179167430772,1.5134879999999997,1.8752749999999998,20.97,309.982622,20.97,78.62593122120039,109.69818500000007,27.265,27.265,1500.2199999999998,1455.9637600203375,1328.0124961255647,1210.7903999999999,1195.523999373229,1150.7869184406268
1176,0.9473598411310523,1.7383377499999995,2.1094875,25.57,410.069897,25.57,81.66803742956694,219.08819900000032,26.990799999999993,26.990799999999993,1687.5900000000001,1640.543949392299,1504.6123677801068,1390.6701999999996,1371.5477079377301,1315.5638725019198
1177,0.8403750186868651,1.6516179999999998,1.9790375,23.61,349.9750629999999,23.61,77.7647891455601,145.41022999999993,28.094599999999996,28.094599999999996,1583.23,1536.7005090236944,1402.2427366566199,1321.2943999999998,1303.585330017443,1251.7524498385358
1178,1.0258217263577982,1.7160197500000003,2.1388,25.91,392.83123,25.91,80.36154394574635,247.35398800000007,25.257800000000007,25.257800000000007,1711.04,1664.1997196943635,1528.8756014055507,1372.8158,1212.6912419264127,1167.2546302248745
1179,0.9100811190414767,1.8418812500000001,2.13565,25.4,423.6248850000001,25.4,84.0762576949622,224.46087299999996,27.9096,27.9096,1708.52,1661.1532587668291,1524.303013688854,1473.505,1452.7810223555268,1392.0959765724338
1180,0.7875718956334262,1.6329615000000002,1.860925,22.21,325.34145100000006,22.21,78.71402641983235,89.77926899999994,28.2006,28.2006,1488.7399999999998,1443.7804754369579,1313.8063347834436,1306.3692,1289.0050768431806,1238.1642248425958
1181,1.0300347318810055,21.917251750000002,1.277725,25.92,398.911264,25.92,55.729738243475964,504.927017,25.1642,25.1642,1022.1800000000001,1016.8156661188568,1000.835585722148,17533.801399999997,397.3325944248021,395.68418613871484
1182,0.785497821133895,2.882475000000001,2.511975,35.51,595.5879660000002,35.51,109.56091570989007,14.483518000000117,45.20700000000001,45.20700000000001,2009.58,1959.913498834496,1816.5949569555557,2305.98,2271.2741804687503,2169.977800788135
1183,0.904628077243176,1.8050825000000001,2.1858750000000002,30.0,416.29812000000004,30.0,91.47348764010812,190.0408960000001,33.162800000000004,33.162800000000004,1748.6999999999998,1708.6902040815296,1592.6539803201351,1444.066,1426.554142751871,1375.1562928516619
1184,0.856561389046319,1.7164747499999995,1.7740875,26.6,312.360211,26.6,92.11804200399945,23.671787999999843,31.054399999999994,31.054399999999994,1419.27,1381.561851410884,1272.4068068660029,1373.1797999999997,1354.9984175018917,1301.8076796228354
1185,0.8228326783085502,1.6267062500000007,2.009725,24.37,344.162758,24.37,83.91276745063271,126.74101499999982,29.617200000000008,29.617200000000008,1607.78,1562.475181282685,1431.5432631162353,1301.3650000000007,1284.1750430691836,1233.8981675477633
1186,0.8052586544457818,1.56971475,1.96875,22.21,335.54532500000016,22.21,76.66357402075664,165.3858620000002,27.581200000000003,27.581200000000003,1575.0,1529.6517337322523,1398.5649450969543,1255.7718,1239.9469165653825,1193.5633225084396
1187,0.87369701059261,1.6306444999999998,2.1129875,24.86,368.3258259999999,24.86,79.52146916365209,188.2708219999999,28.453799999999994,28.453799999999994,1690.3899999999999,1644.0713213814602,1510.256519857726,1304.5155999999997,1287.3802332806545,1237.22557358751
1188,0.8014657785717801,1.5828787500000003,2.0548375,22.79,343.96914599999997,22.79,79.53043748901703,161.3407239999999,28.4354,28.4354,1643.87,1597.9001956224604,1465.073541291156,1266.3030000000003,1249.6350522331181,1200.869218455062
1189,0.8500866059005595,1.5150472499999998,1.9842375,23.95,321.28127199999983,23.95,80.88627798333509,124.111631,28.173599999999993,28.173599999999993,1587.3899999999999,1542.7732264102426,1413.802807525441,1212.0377999999996,1196.98063063549,1152.8592471539107
1190,0.8844060152535801,1.7665377499999997,2.0047,24.63,409.94512199999997,24.63,80.5858174493286,239.15081800000013,27.849199999999996,27.849199999999996,1603.76,1560.0822691457824,1433.977054502366,1413.2301999999995,1394.508247923367,1339.6517846035276
1191,0.9669380878843186,1.5299854999999996,2.1343,27.55,325.132685,27.55,82.85387910694654,163.48619100000008,28.491999999999997,28.491999999999997,1707.44,1661.8497346172119,1530.130872238842,1223.9883999999997,1208.044991794023,1161.4133495792564
1192,0.8530010354554219,1.4937644999999997,1.9416375,23.89,321.686915,23.89,82.43620299968424,117.5939100000001,28.006999999999998,28.006999999999998,1553.31,1509.22121390671,1381.7620821123403,1195.0115999999998,1180.1003821326785,1136.4164502198757
1193,0.8202043553957244,1.5354405000000002,2.056775,22.99,348.5249539999999,22.99,79.32539213045811,181.2195379999999,28.029600000000002,28.029600000000002,1645.42,1599.705881609298,1467.6037471725122,1228.3524000000002,1213.0756593749707,1168.3184814352069
1194,0.887966689023027,1.54966125,2.1290125000000004,25.42,349.54273200000017,25.42,80.71044581778965,180.78959,28.627200000000002,28.627200000000002,1703.21,1656.9973837653388,1523.5068530663975,1239.7290000000003,1223.804207322753,1177.2127524112975
1195,0.9387094117969973,1.5605377499999995,2.0995625,27.36,338.0773860000001,27.36,83.51340736467353,157.1744130000002,29.146399999999996,29.146399999999996,1679.65,1634.4661086102374,1503.9059935613639,1248.4301999999998,1232.450660629274,1185.6846072082694
1196,0.9310264566684768,1.4833190000000003,1.9753999999999998,26.4,323.99517199999997,26.4,85.00928845034282,113.37471500000001,28.355800000000002,28.355800000000002,1580.32,1536.7724797543697,1410.8751126960947,1186.6552000000001,1172.3025999863094,1130.235913998796
1197,0.9884372835115234,1.3832927499999998,1.9852875,27.68,325.54793399999994,27.68,83.18197698978787,157.85742499999992,28.003800000000002,28.003800000000002,1588.23,1551.8525675435242,1446.2003644370486,1106.6342,1091.9965807011622,1058.3459290974686
1198,0.9190654534146377,1.5839049999999992,1.9189499999999997,27.19,285.22219099999995,27.19,85.79374706297686,60.21426400000021,29.58439999999999,29.58439999999999,1535.16,1494.6955541652312,1377.5919165310672,1267.1239999999996,1250.8203321434178,1203.1259883586972
1199,0.8371347639364312,1.5389099999999996,2.0113125,23.82,339.807483,23.82,81.9985153636675,153.3777990000002,28.4542,28.4542,1609.05,1563.774144751147,1432.9269664435942,1231.1279999999997,1215.2977806379977,1168.9728370129633
1200,0.8653409289483802,1.5258335,1.9753125,24.76,324.9059380000001,24.76,82.73308938370286,112.45376600000017,28.613,28.613,1580.25,1536.026732926169,1408.1814601608846,1220.6668,1205.5669774574585,1161.3219763739125
1201,0.9034022781774581,1.532012,2.06935,24.11,376.50454799999994,24.11,78.67366823142244,226.4253,26.688,26.688,1655.48,1609.1779604956275,1475.3876575428185,1225.6096,1210.5162470422306,1166.264003114121
1202,0.8971536348706622,1.6219994999999998,2.1131125,25.02,379.0401529999999,25.02,79.61766591144914,205.337271,27.888199999999998,27.888199999999998,1690.49,1643.984718277999,1509.6277620091903,1297.5996,1280.660588446345,1231.0634352735558
1203,0.9439217417886621,1.5965202500000002,2.1448875000000003,27.79,336.5981620000001,27.79,83.25641650746194,157.24973300000008,29.441,29.441,1715.91,1670.14095027359,1537.9175500673916,1277.2162,1260.6299970669318,1212.0931174195582
1204,0.7987913311261149,1.4589630000000002,1.8352875,22.1,301.69475100000005,22.1,82.15420583262505,75.525065,27.666800000000006,27.666800000000006,1468.23,1425.7280205068596,1302.8196971218797,1167.1704000000004,1153.2209415095454,1112.321684605438
1205,0.7919614349214296,1.596303250000001,2.0323625000000005,22.77,343.913491,22.77,80.43451162743568,144.98992699999974,28.75140000000001,28.75140000000001,1625.8899999999999,1580.165506820372,1448.0324241486612,1277.0426000000007,1260.4768195066854,1212.0033832948823
1206,0.7284414231675895,1.7546767499999996,1.8047,21.26,321.33227600000004,21.26,76.24295315285943,122.93247600000015,29.1856,29.1856,1443.76,1401.5712226923988,1279.6889225695345,1403.7413999999999,1384.8444993752894,1329.5410811503527
1207,0.7895132776649364,1.4452545,1.8364875000000003,20.99,281.961383,20.99,79.42475815863,75.06106000000005,26.586,26.586,1469.19,1426.509840590133,1303.0754841818043,1156.2035999999998,1141.44393887108,1098.2193329493596
1208,0.7648476041148801,1.3846829999999999,1.7533499999999997,20.0,275.36242599999997,20.0,78.54521448135138,47.24742799999996,26.149,26.149,1402.6799999999998,1361.2354317354702,1241.38511750879,1107.7464,1094.553343153508,1055.8665560309926
1209,0.9605114471912203,1.6065549999999993,2.0853749999999995,24.82,386.70756800000004,24.82,79.16038090802675,225.2320460000001,25.840399999999992,25.840399999999992,1668.3,1621.7168332491726,1487.105027333579,1285.2439999999997,1268.678363229614,1220.1139848297328
1210,0.7981972406462877,1.6509425000000004,2.0584000000000002,23.13,351.64971799999995,23.13,78.9234289565031,155.20343499999973,28.977800000000002,28.977800000000002,1646.72,1600.633297216602,1467.4689576131823,1320.7540000000004,1303.0813698222537,1251.3872868571505
1211,0.7075783626504432,1.6191274999999998,1.8951250000000002,20.33,307.111961,20.33,78.1621278424669,88.65841900000001,28.731799999999993,28.731799999999993,1516.1,1471.9510973683812,1344.303111880552,1295.3019999999997,1278.217454174305,1228.2140760423433
1212,0.8413934103955334,1.5203042499999997,1.8874125000000002,23.54,299.3741850000001,23.54,80.89875003653512,58.8969540000001,27.977400000000003,27.977400000000003,1509.9299999999998,1467.0271364992038,1342.9528104477076,1216.2433999999998,1200.8860464931597,1155.9013398069633
1213,0.944082425369497,1.6666122499999998,2.103675,25.18,385.7120229999998,25.18,80.03412558485776,217.60935600000002,26.671399999999995,26.671399999999995,1682.9399999999998,1636.7486342698246,1503.2446389586605,1333.2897999999998,1315.6884874249156,1264.095037769853
1214,0.7964958145184717,1.9654092499999993,1.9825375,24.13,412.94171200000005,24.13,81.20797650872339,187.54034600000023,30.29519999999999,30.29519999999999,1586.0300000000002,1542.3765636773207,1416.3177818676759,1572.3273999999992,1550.2094832317905,1485.4800329530767
1215,0.7510611701031638,1.68201325,1.955025,21.87,326.2604799999999,21.87,77.69497044424786,121.12507399999998,29.118799999999997,29.118799999999997,1564.02,1519.2157121615373,1389.6706372938668,1345.6106,1327.4560569341713,1274.3420804137786
1216,0.8953398602163026,1.6023302499999996,2.0523875,26.21,319.6298590000001,26.21,81.62966024000553,116.87738600000019,29.2738,29.2738,1641.9099999999999,1597.1001583673262,1467.5864214234832,1281.8641999999998,1265.2632903113256,1216.661861814719
1217,0.7408030056062741,1.4599527500000007,1.83565,20.27,290.869743,20.27,78.55401617958556,83.73306999999988,27.36220000000001,27.36220000000001,1468.52,1425.6404710315003,1301.6501650578703,1167.9622000000004,1153.7304358247234,1112.0271057836264
1218,0.8636012646240366,1.6077724999999998,2.0662375,23.71,369.2515730000001,23.71,77.79463945965409,199.35892100000015,27.4548,27.4548,1652.9900000000002,1606.6610460089169,1472.7907030188899,1286.2179999999996,1269.431910632727,1220.2828848825473
1219,0.8759979388283793,1.5399799999999997,2.04995,24.82,332.56225299999994,24.82,80.69298635907843,140.73671300000012,28.333399999999997,28.333399999999997,1639.96,1594.3575137191867,1462.583511622368,1231.9839999999995,1215.9748553387058,1169.136854650642
1220,0.8393418788202482,1.4179367499999995,1.9962625000000003,22.63,317.02584299999995,22.63,77.9768647998248,158.8172810000001,26.961599999999994,26.961599999999994,1597.01,1552.034909961379,1422.0423266584914,1134.3493999999996,1120.6402987687777,1080.459533181335
1221,0.9614319985237125,1.4664912500000002,2.1394125,26.05,357.67769400000003,26.05,80.12970808613784,217.58136399999995,27.09500000000001,27.09500000000001,1711.53,1665.5087911422152,1532.5545734929658,1173.1930000000002,1158.881893834891,1116.9264458460698
1222,0.8641178369179306,1.4566350000000006,2.07885,23.56,347.325339,23.56,77.82637790899273,202.04032799999993,27.264800000000005,27.264800000000005,1663.08,1617.024575199388,1483.962871042636,1165.3080000000002,1151.090639571135,1109.4461107691193
1223,0.9239786856127887,1.4978162499999998,2.0924875,26.01,328.879212,26.01,80.77267092519295,165.84214900000003,28.15,28.15,1673.99,1628.2701343031072,1496.1734026028093,1198.253,1182.8913721893157,1137.9522172115292
1224,1.0962291833678701,18.419266750000002,1.3903999999999999,28.99,393.0198020000001,28.99,64.42797832944963,460.7144570000001,26.4452,26.4452,1112.3200000000002,1106.0919895454156,1087.5486054095402,14735.413400000005,200.6469376830881,207.65526661369918
1225,0.8419583894798207,2.54039925,2.336175,35.24,533.605791,35.24,106.32506164923302,5.016103000000037,41.854800000000004,41.854800000000004,1868.94,1823.3637624395265,1691.6522021074247,2032.3194000000003,2003.214408031839,1918.221722854003
1226,0.826411746554207,1.6911135000000002,2.0421125,25.71,375.14798999999994,25.71,88.29474006029956,132.07607399999995,31.1104,31.1104,1633.69,1587.9253757949057,1455.6789294260386,1352.8908000000001,1335.3579491608077,1284.0612181539013
1227,0.9521102267406862,1.6180602500000003,2.17095,28.47,349.0337409999999,28.47,85.18079737011598,180.8774159999997,29.901999999999997,29.901999999999997,1736.76,1690.678583961592,1557.5634326442512,1294.4482000000003,1277.8184953235243,1229.127376456168
1228,0.9482352288795852,1.5012527499999997,1.9872375,27.36,320.401561,27.36,85.25732351650397,106.0883080000001,28.8536,28.8536,1589.79,1546.6532323441186,1421.929132899034,1201.0022,1186.505407166778,1144.019769563053
1229,0.7940043129352709,1.5329222499999993,2.0433125000000003,22.46,344.63082600000007,22.46,79.30446242645846,178.23893700000022,28.286999999999992,28.286999999999992,1634.65,1588.82693901264,1456.414425627242,1226.3377999999993,1210.86733089618,1165.5762527577108
1230,0.787314812181875,1.5397629999999998,2.0158375,22.15,332.596512,22.15,78.30296322806944,155.42310400000008,28.133599999999998,28.133599999999998,1612.6699999999998,1567.1255466752823,1435.5004759700278,1231.8103999999998,1215.9890707915347,1169.6872151074256
1231,0.9427853793554907,1.4809099999999997,2.0241875,26.5,317.5838549999999,26.5,82.66907523189978,125.99957499999992,28.108199999999997,28.108199999999997,1619.35,1575.0032628270042,1446.8221843653223,1184.728,1169.9499626171405,1126.6748239005926
1232,0.9188615155189684,1.8576339999999936,2.0752875,24.4,370.264678,24.4,78.26614385882522,229.42516699999993,26.5546,26.5546,1660.23,1614.4082737544093,1481.9805036544565,1486.107199999995,1162.644556608296,1121.9407092125743
1233,1.0207118848323375,1.3198145,1.8498249999999998,28.12,289.20035899999993,28.12,80.99583835591429,132.18291899999994,27.5494,27.5494,1479.8600000000001,1452.3651068535653,1372.0627439678212,1055.8516,1045.9486372695828,1016.7360667551078
1234,0.906819815356273,1.5012200000000004,1.7473124999999998,25.99,272.7175479999999,25.99,87.38922370630426,9.283001000000104,28.660600000000002,28.660600000000002,1397.85,1360.0188686442439,1250.522893038395,1200.976,1186.4329784235708,1143.8079261700673
1235,0.8139586509005341,1.5135627499999997,1.9484499999999998,22.0,321.8529889999999,22.0,75.15205881168276,165.03170700000007,27.028400000000005,27.028400000000005,1558.76,1513.3985710189424,1382.2730746310563,1210.8502,1195.977831473175,1152.3926387774425
1236,0.8427195408605898,1.5310665,2.0145125000000004,22.73,333.726945,22.73,74.74332666747404,168.257213,26.9722,26.9722,1611.61,1565.753516085926,1433.2270304595338,1224.8532,1209.0258921340112,1162.6948090134467
1237,0.8148697646604648,1.5015744999999994,1.9593875,21.53,312.9533890000001,21.53,73.03059991999618,157.87507800000023,26.421399999999995,26.421399999999995,1567.51,1522.464711259641,1392.2427815656376,1201.2595999999994,1185.9981990921667,1141.2901159306355
1238,0.9779172549260324,1.5348245000000003,2.1127875,25.49,360.97788800000006,25.49,79.13667320808888,215.96739600000006,26.065600000000007,26.065600000000007,1690.23,1644.202858797067,1511.1907649762206,1227.8596000000002,1212.3619794171193,1166.8971496285162
1239,0.8729844877371791,1.4974825000000005,2.0435499999999998,23.4,348.0640950000001,23.4,76.04290165317356,197.13703699999982,26.80460000000001,26.80460000000001,1634.84,1588.8352541665677,1455.8940448942935,1197.9860000000006,1183.1671096370223,1139.7466289074794
1240,1.0414670460073412,1.5398989999999997,2.1650625000000003,28.26,320.74747500000007,28.26,82.12874220772723,186.8288320000001,27.1348,27.1348,1732.05,1685.5199161984285,1551.1126139661526,1231.9192,1214.269810287288,1162.606864564309
1241,0.7566841009283569,1.5946657500000005,1.9985875000000002,21.73,334.78219400000006,21.73,78.67401713432358,148.9997679999999,28.717400000000005,28.717400000000005,1598.87,1553.5464222970554,1422.541915228348,1275.7326000000003,1259.2606891089315,1211.0332827372767
1242,0.8968170435161326,1.4353632499999995,1.8999125000000001,24.71,302.75466400000005,24.71,82.56886263234195,82.67223600000018,27.553,27.553,1519.93,1477.0893465047006,1353.2103252488223,1148.2905999999998,1134.611488104763,1094.504314165045
1243,0.9182941469270635,1.4162972499999997,1.901175,25.09,302.8815030000001,25.09,82.61915058986865,86.05234600000011,27.322400000000002,27.322400000000002,1520.94,1478.2625316720894,1354.8624455685363,1133.0378,1119.4221229834545,1079.5365207305101
