,Breath_ID,Time_Step,Flow,Pressure,Target_Class_0,Target_Class_1,Target_Class_2,Target_Class_3,Target_Class_4,Polynomial_Area,Hull_Area,ft_TV_1,ft_TV_2,ft_TV_3,ft_P_1,ft_P_2,ft_P_3,TV_Max,TV_Min,P_Max,P_Min,Perimeter,Width_TV_Range,Height_P_Range,Centroid_X_TV,Centroid_Y_P,Dynamic_Compliance,Aspect_Ratio_H_W,Curvature
5939,5939,0,4.31,-3.61,0,0,0,0,0,8.228494999999988,101.68599999999998,7858.394999999998,144.1329200865837,143.55842205398324,32.51,33.35133377691446,35.75290136088509,10.003399999999997,0.0,9.59,-7.04,48.2606413595187,10.003399999999997,16.63,9.822993749999997,0.0406375,0.6015273601924233,1.66243477217746,1.2371598970081754
5940,5940,0,4.01,-5.53,0,0,0,0,0,276.01565699999986,444.88031299999983,14666.638999999996,247.34612840889068,246.1018610243186,895.19,891.7698585690598,881.5540880913773,21.229199999999995,0.0,24.21,-5.53,81.35543159554942,21.229199999999995,29.740000000000002,18.333298749999997,1.1189875,0.7138264963012775,1.400900646279653,0.7482589197702321
5941,5941,0,4.33,-3.24,0,0,0,0,0,638.3065440000005,809.2653530000006,24734.926600000017,351.6412937125653,358.5741248730604,1044.01,1037.9366481111829,1019.8758819018401,39.33420000000001,0.0,26.06,-3.24,96.96232679158928,39.33420000000001,29.299999999999997,30.91865825000002,1.3050125,1.342464163822526,0.744898841211973,1.3829037409581344
5942,5942,0,3.84,5.55,0,1,0,0,0,409.0597050000002,399.7030000000001,13141.658200000005,162.79927699052604,176.7275277910423,1133.85,1122.2601479207194,1088.150830126263,24.44140000000001,0.0,24.57,0.0,65.3930286853074,24.44140000000001,24.57,16.427072750000004,1.4173125,0.9947659747659751,1.005261564394838,1.9571509307916166
5943,5943,0,3.57,5.4,0,0,0,0,0,151.89191499999995,286.54760500000003,1196.4940000000001,1183.2340020073464,1144.2408635744528,1294.46,1270.331555113565,1200.4839565503535,25.409,0.0,23.9,0.0,75.34336304647603,25.409,23.9,1.4956175000000003,1.6180750000000002,1.0631380753138076,0.9406115943169743,2.223266029972857
5944,5944,0,-3.19,6.11,0,1,0,0,0,249.3599620000001,242.23645000000013,8263.147400000005,25.419921132605594,48.56531657584532,987.25,982.0413873594716,966.5293946701103,17.4536,0.0,23.44,0.0,54.85278376081855,17.4536,23.44,10.328934250000007,1.2340625,0.7446075085324232,1.3429894119264794,0.4825729774708664
5945,5945,0,3.43,5.16,0,0,0,0,0,50.15736299999995,242.53063900000004,1356.7030000000002,1339.100961622593,1287.4559809500624,1288.5500000000002,1264.2041153189007,1193.7200836342347,24.5832,0.0,23.43,0.0,69.36752040899695,24.5832,23.43,1.6958787500000003,1.6106875,1.0492189500640206,0.953089915063946,2.628318148650483
5946,5946,0,-4.09,5.77,0,1,0,0,0,178.54255199999994,204.529315,3122.719399999997,411.16899991051713,406.2977303015998,1124.5100000000002,1113.7187755094078,1081.9043290808752,16.738200000000003,0.0,23.38,0.0,58.81593783062307,16.738200000000003,23.38,3.903399249999998,1.4056375,0.7159195893926434,1.3968049133120644,1.1063978682292772
5947,5947,0,3.46,5.3,0,0,0,0,0,148.15282499999975,244.1903559999999,1032.0556000000001,1020.3553129617666,985.999506854751,1284.08,1259.9127132482615,1189.9814620379736,21.726,0.0,23.45,0.0,69.32726843396378,21.726,23.45,1.2900695000000002,1.6051,0.9264818763326226,1.0793519285648532,3.319462012797975
5948,5948,0,-4.63,6.05,0,0,0,0,0,215.25271800000002,263.96347799999995,1260.4248000000011,837.6159052773751,814.247189199639,1282.78,1258.7169573515382,1189.0900432806359,20.630600000000005,0.0,23.53,0.0,69.38300593918281,20.630600000000005,23.53,1.5755310000000011,1.6034750000000004,0.8767785805354867,1.140538811280331,2.5489082919558506
5949,5949,0,-2.04,6.05,0,0,0,0,0,190.052158,244.19082799999995,871.3612000000003,808.2007668456919,786.5852521790704,1273.1100000000001,1249.9485206485742,1182.85667030626,19.730600000000003,0.0,23.46,0.0,67.59090295631034,19.730600000000003,23.46,1.0892015000000004,1.5913875,0.8410315430520034,1.1890160461415262,1.4131730678566967
5950,5950,0,3.47,5.4,0,0,0,0,0,153.02910499999996,241.15832400000002,978.7092,968.9489631653421,940.2342065538987,1282.74,1258.7159266540311,1189.2049916512196,21.3474,0.0,23.46,0.0,68.94805697811053,21.3474,23.46,1.2233865000000002,1.6034250000000003,0.9099488491048593,1.0989628713566992,1.6947860133298953
5951,5951,0,-2.4,5.74,0,0,0,0,0,126.51599000000004,168.45585699999998,635.4317999999998,604.0556091169032,592.1424170658264,1174.5,1160.246380882647,1118.4598573076205,15.672199999999998,0.0,23.31,0.0,59.50921724098316,15.672199999999998,23.31,0.7942897499999998,1.468125,0.6723380523380523,1.4873470221155933,1.1844024290345256
5952,5952,0,3.2,5.31,0,0,0,0,0,172.09349599999973,255.13710299999997,983.4608000000005,973.779132870922,945.2848260228337,1285.05,1261.0269348399745,1191.516866263339,21.64200000000001,0.0,23.51,0.0,70.26017457584622,21.64200000000001,23.51,1.2293260000000006,1.6063125,0.9205444491705661,1.0863136493854537,1.7739049476790456
5953,5953,0,-2.43,5.83,0,0,0,0,0,169.22204499999995,238.20289099999994,816.8532000000001,809.3722928919874,787.3276197818626,1280.5100000000002,1256.5054541017712,1187.0608396317286,19.9738,0.0,23.41,0.0,67.81278386070419,19.9738,23.41,1.0210665,1.6006374999999997,0.8532165741136267,1.1720353663298921,2.594110442053928
5954,5954,0,-1.87,6.13,0,0,0,0,0,164.85392300000015,222.49671700000005,780.6711999999998,772.9682142967397,750.2902336579358,1274.9,1250.8262232074735,1181.181848256919,18.519199999999998,0.0,23.33,0.0,64.74755219580774,18.519199999999998,23.33,0.9758389999999999,1.5936249999999998,0.7937933990570081,1.259773640330036,2.8059677095237383
5955,5955,0,-1.66,5.94,0,0,0,0,0,151.01746200000008,208.50511699999998,771.9046,763.8921797286503,740.3139156683443,1274.6,1250.466408253885,1180.648632197696,17.6416,0.0,23.36,0.0,63.545377346585894,17.6416,23.36,0.96488075,1.5932499999999998,0.7552054794520549,1.32414293488119,1.2988069254355064
5956,5956,0,-2.03,5.82,0,1,0,0,0,80.49934999999991,104.23205999999998,2301.4391999999966,296.74419795652466,294.1857695952671,1003.4300000000001,997.8481082029078,981.234196525434,11.9108,0.0,23.4,0.0,51.08185699855566,11.9108,23.4,2.8767989999999957,1.2542875,0.509008547008547,1.9646035530778787,4.44749402399781
5957,5957,0,3.3,5.05,0,0,0,0,0,33.95326099999997,146.91661800000003,859.2342000000001,850.6476535853959,825.4357379450013,1277.5300000000002,1253.4781375031937,1183.913529769952,17.904600000000006,0.0,23.53,0.0,61.277151675925325,17.904600000000006,23.53,1.0740427500000003,1.5969125000000002,0.7609264768380792,1.3141874155245017,71.21737324085979
5958,5958,0,-2.9,6.04,0,0,0,0,0,140.37809,202.88845099999995,767.365,760.1783405606144,739.0509611676142,1283.18,1259.0825567440006,1189.385670049316,18.411,0.0,23.91,0.0,64.86424759853864,18.411,23.91,0.95920625,1.6039750000000002,0.770012547051443,1.2986801368746943,1.582305153432106
5959,5959,0,-2.18,5.89,0,0,0,0,0,183.9905699999999,245.21153300000003,820.6128000000002,812.6690023157016,789.2929658859108,1282.22,1258.1462098021887,1188.5028969803336,19.8128,0.0,23.51,0.0,68.19362850365158,19.8128,23.51,1.0257660000000002,1.602775,0.8427392598894087,1.1866066381329243,3.390689621879684
5960,5960,0,-3.19,6.13,0,0,0,0,0,154.4221280000001,230.42944100000005,831.6571999999999,823.309472619716,798.762781761912,1282.24,1258.08101488399,1188.1992190850185,19.7606,0.0,23.56,0.0,66.51979480194511,19.7606,23.56,1.0395714999999999,1.6028,0.8387351443123939,1.1922714897320932,3.3342134740015705
5961,5961,0,-3.86,6.06,0,0,0,0,0,164.014504,227.62199,797.3296000000001,789.2642606163324,765.5623911914024,1283.92,1259.6921199481856,1189.6156362894312,19.1096,0.0,23.61,0.0,66.22120300397485,19.1096,23.61,0.996662,1.6049000000000004,0.8093858534519272,1.2355046678109431,2.4975350488588055
5962,5962,0,-4.81,6.15,0,0,0,0,0,144.93506899999994,203.84824199999997,785.3242,777.7026276066746,755.3020262595189,1280.71,1256.5924427644065,1186.8355204386307,18.161199999999997,0.0,23.76,0.0,64.03278765646772,18.161199999999997,23.76,0.98165525,1.6008874999999998,0.7643602693602692,1.3082835935951371,4.276702798560521
5963,5963,0,-2.57,5.99,0,0,0,0,0,145.57991300000012,205.80131500000005,736.3368,729.2452460647318,708.3948652849206,1284.85,1260.7081150060749,1190.8810381113624,18.018800000000002,0.0,23.76,0.0,64.63806844557503,18.018800000000002,23.76,0.9204209999999999,1.6060625,0.7583670033670035,1.318622771771705,4.631932124071577
5964,5964,0,-2.96,6.05,0,0,0,0,0,137.61235,196.61472600000005,725.6394,718.5766541973759,697.8158489125386,1281.09,1256.9658500795283,1187.1901558857305,17.558400000000002,0.0,23.62,0.0,63.50732556230196,17.558400000000002,23.62,0.9070492499999999,1.6013625000000002,0.7433700254022017,1.3452250774558046,5.101875278857616
5965,5965,0,-2.7,6.12,0,0,0,0,0,138.430578,195.625756,733.1133999999997,726.0253509804203,705.1946122099998,1280.69,1256.5694686350384,1186.808072863306,17.3726,0.0,23.72,0.0,63.07464592767887,17.3726,23.72,0.9163917499999998,1.6008624999999999,0.7324030354131534,1.3653684537720319,2.2291217902623726
5966,5966,0,-2.18,5.9,0,0,0,0,0,127.774713,182.302847,704.7736,697.8029294937277,677.3219192625261,1277.59,1253.4904190142295,1183.7844200540737,16.4774,0.0,23.62,0.0,61.53557350231676,16.4774,23.62,0.880967,1.5969875,0.6976037256562235,1.4334785827861194,8.483677291652315
5967,5967,0,-1.16,5.8,0,0,0,0,0,117.10218199999997,172.37896700000002,715.2230000000002,708.3751965815873,688.2420555055859,1273.08,1249.0039271648375,1179.3709037705178,16.185400000000005,0.0,23.53,0.0,60.809657449415354,16.185400000000005,23.53,0.8940287500000003,1.5913500000000003,0.6878623034424142,1.453779331990559,3.160591669726364
5968,5968,0,-2.2,6.13,0,0,0,0,0,124.16983100000002,182.481327,690.3584000000001,683.6611106059212,663.9816924901361,1279.13,1254.990879025087,1185.1766836884508,16.6702,0.0,23.63,0.0,61.7695218548058,16.6702,23.63,0.862948,1.5989125,0.7054676258992807,1.4174994901080968,3.733101109513018
5969,5969,0,-3.01,6.13,0,0,0,0,0,133.537878,189.93512599999997,694.6314,687.9051061835066,668.1309817434031,1277.3999999999999,1253.2825477025162,1183.5316547089994,16.7458,0.0,23.46,0.0,61.70967463800568,16.7458,23.46,0.86828925,1.5967500000000001,0.7138022165387894,1.4009482974835483,1.583655940558003
5970,5970,0,-1.65,5.89,0,0,0,0,0,123.13486599999997,175.65002100000004,681.3600000000001,675.0281286807233,656.4074911050833,1275.59,1251.5386624736477,1181.9771871702458,16.079600000000003,0.0,23.56,0.0,60.775672178322786,16.079600000000003,23.56,0.8517,1.5944874999999998,0.6824957555178269,1.4652105773775463,6.939483099246302
5971,5971,0,-1.79,5.97,0,0,0,0,0,121.30176300000001,179.386757,724.5365999999999,717.7413117460409,697.7538857898172,1276.69,1252.5926692192381,1182.8995075130817,16.5736,0.0,23.52,0.0,61.347010764174385,16.5736,23.52,0.9056707499999997,1.5958625000000004,0.7046598639455782,1.4191243905970943,5.778787691217289
5972,5972,0,-2.69,6.07,0,0,0,0,0,132.24142500000008,187.002764,702.6979999999999,696.0163720037685,676.376086902424,1279.1599999999999,1255.0333731293827,1185.2545115463224,16.8724,0.0,23.63,0.0,62.4052548390914,16.8724,23.63,0.8783725,1.5989500000000003,0.7140245450698265,1.400512078898082,6.126833374105619
5973,5973,0,-2.63,6.05,0,0,0,0,0,147.42292699999996,184.139548,1215.8617999999997,539.7065505970877,529.270356421471,1209.63,1192.2786888073713,1141.651026961145,15.629800000000001,0.0,23.44,0.0,59.773754269458045,15.629800000000001,23.44,1.5198272499999996,1.5120375000000001,0.6668003412969283,1.4996992923773815,2.885712933565958
5974,5974,0,4.34,5.47,0,0,0,0,0,157.43442899999985,239.19680499999993,897.3096000000003,888.6333100892098,863.0935303867299,1280.29,1256.3208656920594,1186.9690965507373,20.616000000000003,0.0,23.39,0.0,68.48278994719794,20.616000000000003,23.39,1.1216370000000004,1.6003625000000001,0.8814023086789228,1.134555684904928,10.27978755825612
5975,5975,0,-1.33,5.88,0,0,0,0,0,160.47871300000008,234.4965830000001,899.4818,891.0766484741321,866.3465288800978,1285.4499999999998,1261.4258800255686,1191.9261599002323,20.8414,0.0,23.5,0.0,67.97472059903403,20.8414,23.5,1.1243522499999998,1.6068125,0.8868680851063829,1.1275634074486358,12.023266365494067
5976,5976,0,-2.15,5.83,0,0,0,0,0,193.08209900000008,260.0026560000001,904.335,895.9108080890048,871.1039781263303,1283.4899999999998,1259.4899190616104,1190.0515675992845,21.198400000000003,0.0,23.63,0.0,69.89635219950863,21.198400000000003,23.63,1.1304187500000002,1.6043625,0.8970969107067289,1.1147067703222884,6.112599699867706
5977,5977,0,-2.64,6.04,0,0,0,0,0,174.01005600000002,245.44488700000005,818.413,810.9630168296536,789.0314557107729,1288.31,1264.220556196351,1194.5368789359504,20.601,0.0,23.78,0.0,69.30476753913939,20.601,23.78,1.02301625,1.6103875000000003,0.8663162321278385,1.1543128974321637,4.776003447073436
5978,5978,0,-2.7,6.05,0,0,0,0,0,150.575213,223.165099,792.5237999999998,785.470723372152,764.7155908113918,1289.94,1265.8781542131308,1196.275844239009,20.050199999999997,0.0,24.23,0.0,68.53251361683486,20.050199999999997,24.23,0.9906547499999999,1.612425,0.8274948411060667,1.2084667484613623,4.900640276665166
5979,5979,0,-2.28,6.11,0,0,0,0,0,161.02934500000012,231.1629730000001,820.9762,813.3120854712379,790.7695476738212,1289.58,1265.5146897503964,1195.9010166240605,20.334200000000003,0.0,23.94,0.0,68.04261810365564,20.334200000000003,23.94,1.0262202499999997,1.6119750000000002,0.8493817878028405,1.1773268680351328,1.998722809205515
5980,5980,0,-1.82,5.89,0,0,0,0,0,140.13614099999992,209.865147,782.3562000000002,775.2216128257977,754.2299552540932,1287.02,1262.9697123729673,1193.403727701474,19.1322,0.0,24.0,0.0,66.54262025341379,19.1322,24.0,0.9779452500000001,1.608775,0.7971750000000001,1.2544297048954118,9.025492449805878
5981,5981,0,-2.22,6.06,0,0,0,0,0,149.12672199999997,212.64158600000002,727.4580000000001,720.9077470699298,701.627127200973,1285.9499999999998,1261.8276106651772,1192.0577202470404,18.6356,0.0,24.04,0.0,66.39442603059481,18.6356,24.04,0.9093225000000001,1.6074374999999999,0.7751913477537438,1.290004078215888,6.683443061803621
5982,5982,0,-2.48,6.13,0,1,0,0,0,102.93206099999988,121.3783539999999,3554.6083999999955,211.3261262966276,210.58526126499547,983.3399999999999,978.255673395552,963.1096688360716,11.983199999999997,0.0,23.3,0.0,49.775336907072344,11.983199999999997,23.3,4.443260499999996,1.2291750000000001,0.5143004291845492,1.9443888110020702,5.291619980969339
5983,5983,0,3.51,5.16,0,0,0,0,0,2.782415000000163,140.85343699999999,889.4676,880.3524954578129,853.6055062453353,1297.67,1273.5505879297057,1203.8007994087093,18.781999999999996,0.0,24.43,0.0,62.477333936937605,18.781999999999996,24.43,1.1118344999999998,1.6220875000000001,0.7688088415882111,1.30071344904696,3.138892211982506
5984,5984,0,-2.07,5.98,0,0,0,0,0,153.9585019999999,217.40963599999992,727.9198000000001,721.0019742124114,700.6395306839557,1275.7600000000002,1251.6879825600022,1182.0599933967142,18.488599999999998,0.0,23.57,0.0,65.35119452702935,18.488599999999998,23.57,0.9098997500000001,1.5946999999999998,0.7844123886296138,1.2748396309076946,5.358069868945811
5985,5985,0,-2.41,6.13,0,1,0,0,0,90.008726,105.08615400000002,2705.6811999999995,245.60821214592343,243.94774005123884,978.6800000000001,973.6348399414109,958.6060402487382,11.2508,0.0,23.41,0.0,49.334757993508745,11.2508,23.41,3.382101499999999,1.2233500000000002,0.4805980350277659,2.0807409250897715,4.540739865942174
5986,5986,0,3.07,4.93,0,0,0,0,0,2.118604000000028,181.44628,959.4146,949.9043076377916,921.9826112739345,1343.5900000000001,1317.1961630725743,1240.7684526965932,21.175800000000002,0.0,24.51,0.0,69.55903074323905,21.175800000000002,24.51,1.19926825,1.6794875000000002,0.8639657282741738,1.1574533193551129,4.337538693293607
5987,5987,0,-2.81,7.03,0,0,0,0,0,81.97647600000005,169.399387,728.8223999999998,721.6709983587157,700.6563578927288,1275.74,1251.6465293377184,1181.9687343083572,16.423,0.0,23.53,0.0,60.60932571684672,16.423,23.53,0.9110279999999998,1.594675,0.6979600509987249,1.4327467575960546,2.302335825774108
5988,5988,0,-1.33,5.94,0,0,0,0,0,135.07943999999986,218.87227199999995,762.0710000000003,754.460846008687,732.0747948077421,1276.3000000000002,1252.2678139860082,1182.7493842559159,19.288400000000003,0.0,24.15,0.0,67.05406071084286,19.288400000000003,24.15,0.9525887500000004,1.5953750000000002,0.7986915113871638,1.2520478629642684,6.187999167811198
5989,5989,0,-2.55,6.05,1,0,0,0,0,197.2103390000001,195.47431900000007,8099.029600000002,66.84887831051367,69.46896200509813,944.07,939.6282191820246,926.3860473353421,13.698600000000003,0.0,23.44,0.0,50.93148887183192,13.698600000000003,23.44,10.123787,1.1800875,0.5844112627986349,1.7111237644722816,3.579192774358025
5990,5990,0,4.12,6.26,1,0,0,0,0,134.73755799999998,170.33671899999996,944.6489999999997,934.5458488529086,904.9103505714071,1288.6,1264.241906893764,1193.8150812984366,18.257199999999997,0.0,23.65,0.0,56.733375337382576,18.257199999999997,23.65,1.1808112499999996,1.6107500000000001,0.7719746300211416,1.2953793571851107,6.133317530403547
5991,5991,0,-2.87,6.0,1,0,0,0,0,173.09218699999994,172.53938599999995,7327.130199999998,40.74542972929862,45.20567659095294,937.58,933.2542682984175,920.3558705743075,12.4332,0.0,23.28,0.0,48.05444647088863,12.4332,23.28,9.158912749999995,1.171975,0.5340721649484536,1.8724061384036292,1.6669701424426102
5992,5992,0,4.31,4.03,1,0,0,0,0,121.68026500000008,184.74188700000005,965.6759999999999,955.482790522282,925.5782377402575,1318.1899999999998,1293.8273694292513,1223.392824437725,19.198,0.0,24.9,0.0,61.59474768988631,19.198,24.9,1.2070949999999998,1.6477375,0.7710040160642571,1.2970101052192935,3.8242716856684864
5993,5993,0,-3.49,6.01,0,0,0,0,0,213.764021,267.89760600000005,1310.381800000002,773.6941910802503,749.5125049648552,1276.81,1252.5716760911284,1182.4216359983982,19.5872,0.0,23.74,0.0,70.53242454142382,19.5872,23.74,1.637977250000002,1.5960125000000003,0.8250716090985678,1.2120160104558078,3.2957984084386585
5994,5994,0,-3.05,5.97,0,1,0,0,0,55.055239000000086,86.07254200000003,1468.125600000003,311.89536572212046,308.8174170516196,995.65,990.2546495622965,974.1910212560423,10.9206,0.0,23.36,0.0,50.512820814420294,10.9206,23.36,1.8351570000000037,1.2445625,0.4674914383561644,2.1390766075124077,21.197224688779745
5995,5995,0,3.66,4.75,0,0,0,0,0,30.90503400000004,157.688921,912.0757999999997,902.8259591527936,875.6790468154434,1288.1100000000001,1264.1211193230731,1194.7404232295003,19.678199999999997,0.0,24.22,0.0,65.75607393437396,19.678199999999997,24.22,1.1400947499999996,1.6101374999999998,0.8124772914946324,1.230803630413351,3.994702132382252
5996,5996,0,-3.18,6.0,0,0,0,0,0,209.96109599999997,264.91253100000006,947.0645999999988,856.7494824911033,832.9671494264217,1282.79,1258.764419265502,1189.2508737651772,20.352400000000003,0.0,24.02,0.0,70.50334937853677,20.352400000000003,24.02,1.1838307499999983,1.6034875,0.8473105745212325,1.1802047915724925,2.4301257966893077
5997,5997,0,-2.62,6.04,0,1,0,0,0,85.83515699999992,104.33032199999995,2407.5527999999977,283.40446678146407,281.043957955269,996.58,991.1607643596208,975.0263488575546,11.598,0.0,23.4,0.0,50.709834395756516,11.598,23.4,3.009440999999997,1.245725,0.4956410256410257,2.0175892395240558,12.79368426522186
5998,5998,0,3.36,4.91,0,0,0,0,0,35.099669000000155,167.54187300000007,929.2351999999998,920.3959366880578,894.4144400952466,1291.36,1267.438186735688,1198.2455464158086,20.603799999999996,0.0,24.22,0.0,67.22707215094415,20.603799999999996,24.22,1.1615439999999997,1.6141999999999999,0.850693641618497,1.1755113134470343,3.9479123312744058
5999,5999,0,-1.64,5.99,0,1,0,0,0,76.25313000000003,98.22945499999999,2034.4478000000006,302.6420362327994,299.87354877321724,1003.0400000000001,997.4676004610319,980.881841773239,11.533399999999997,0.0,23.44,0.0,50.98907220995502,11.533399999999997,23.44,2.5430597500000016,1.2538,0.4920392491467575,2.0323581944613043,6.017286014034542
6000,6000,0,3.56,5.13,0,0,0,0,0,55.030910000000134,173.90576700000005,908.6345999999999,899.6549074938962,873.2872760029313,1287.7,1263.7182970440595,1194.3545796825324,20.0616,0.0,24.26,0.0,66.85883772172359,20.0616,24.26,1.1357932499999999,1.6096249999999999,0.8269414674361087,1.2092754316704553,6.074055426934563
6001,6001,0,-3.15,6.12,0,0,0,0,0,174.2261879999999,228.29542599999996,735.1820000000002,728.2774726499377,707.9791604095591,1281.29,1257.1992447506934,1187.518850676518,19.0924,0.0,23.87,0.0,67.71830783446194,19.0924,23.87,0.9189775000000001,1.6016124999999997,0.7998491830749895,1.2502356958789884,3.484193377425395
6002,6002,0,-3.45,5.92,0,0,0,0,0,155.54830399999997,205.864237,682.9274,676.22066030768,656.4995738112742,1270.39,1246.286797103868,1176.5727383653118,17.022,0.0,23.33,0.0,63.78749505323577,17.022,23.33,0.8536592499999999,1.5879875,0.7296185169309901,1.3705792503818588,3.717139169679386
6003,6003,0,-3.27,6.11,0,0,0,0,0,152.82762600000007,205.4503200000001,711.4968,704.697968828884,684.7189832793383,1279.76,1255.6642319107455,1185.9733444421645,17.5926,0.0,23.77,0.0,64.68626049614149,17.5926,23.77,0.889371,1.5997,0.7401177955405974,1.3511362732057797,3.1663818919216276
6004,6004,0,-2.73,5.99,0,0,0,0,0,154.06862400000006,205.15582900000007,703.8583999999998,697.342530217758,678.1793625024205,1279.2800000000002,1255.2574524946892,1185.7747396533969,17.694399999999998,0.0,23.79,0.0,65.22251704988156,17.694399999999998,23.79,0.8798229999999998,1.5991000000000002,0.7437746952501051,1.3444931729812823,25.44046277884154
6005,6005,0,-2.25,6.0,0,0,0,0,0,154.26482800000016,209.27556000000007,702.5217999999998,695.5448780410339,675.0453224669498,1275.56,1251.4320285503845,1181.6478444232,17.856600000000004,0.0,23.63,0.0,64.97314902709891,17.856600000000004,23.63,0.8781522499999997,1.5944500000000001,0.7556749894202287,1.3233202289349593,3.3260546952723002
6006,6006,0,-3.9,6.13,0,0,0,0,0,174.76833999999994,235.16810700000008,757.5772000000002,749.7536669518015,726.7592096394884,1276.3600000000001,1252.2144348574052,1182.3701165035877,18.726000000000003,0.0,23.53,0.0,66.75910330084466,18.726000000000003,23.53,0.9469715000000002,1.5954500000000003,0.795835104122397,1.256541706717932,1.6504807432520865
6007,6007,0,-2.28,5.82,0,0,0,0,0,138.55038200000004,202.37077300000007,805.3660000000001,797.4531560457316,774.2071192658447,1279.0,1254.9719343409292,1185.4741295461663,18.599600000000006,0.0,24.0,0.0,65.64480388586651,18.599600000000006,24.0,1.0067075,1.59875,0.7749833333333336,1.2903503301146257,2.173264527103625
6008,6008,0,-3.24,5.86,0,0,0,0,0,152.5859549999999,205.925259,785.7506000000002,778.1557168967217,755.8412651070314,1278.09,1254.0708335491454,1184.594778664313,18.3646,0.0,23.94,0.0,65.41843435207065,18.3646,23.94,0.9821882500000001,1.5976124999999999,0.767109440267335,1.3035949598684426,3.5934580098027276
6009,6009,0,-1.53,5.74,0,0,0,0,0,147.57682700000012,196.15181300000012,751.0482,744.3016908438606,724.4463320270377,1274.8400000000001,1250.876448151743,1181.565422668614,17.4922,0.0,23.86,0.0,64.344302538038,17.4922,23.86,0.93881025,1.5935499999999998,0.7331181894383907,1.3640365420015779,6.78840121575445
6010,6010,0,-2.22,6.07,0,0,0,0,0,164.01072499999984,218.31045299999985,739.8382000000001,733.0190045155197,712.9642159266125,1281.7,1257.6569510606662,1188.1121942668613,18.6428,0.0,23.79,0.0,66.37589314193227,18.6428,23.79,0.9247977500000002,1.6021250000000002,0.7836401849516604,1.27609586542794,5.742805768955953
6011,6011,0,-2.47,6.06,0,0,0,0,0,171.39016000000004,225.1039230000001,743.5105999999998,736.3930999690881,715.4629570022827,1281.5,1257.3936223191345,1187.6681983211088,18.511400000000002,0.0,23.73,0.0,66.51783707207264,18.511400000000002,23.73,0.9293882499999998,1.601875,0.7800842815002108,1.2819127672677375,3.693199994882792
6012,6012,0,-3.22,6.08,0,0,0,0,0,157.92389300000002,209.90442000000007,730.0886,723.2926847486934,703.308373113003,1279.18,1255.1493300721422,1185.6445120282908,17.839000000000002,0.0,23.68,0.0,64.83441282163733,17.839000000000002,23.68,0.91261075,1.598975,0.7533361486486487,1.3274286675262064,6.897248260932088
6013,6013,0,-2.53,6.06,0,0,0,0,0,162.36792599999987,219.52097899999995,768.5900000000001,761.3391042548087,740.0236318183374,1281.62,1257.5361010173258,1187.8730285102629,18.8538,0.0,23.77,0.0,66.76139440590373,18.8538,23.77,0.9607375000000001,1.6020250000000003,0.7931762726125368,1.2607538002949008,3.9063759233734965
6014,6014,0,-3.37,6.0,0,0,0,0,0,170.37706600000004,222.055113,727.215,720.1958644240975,699.5595316875709,1278.96,1254.8304695108347,1185.0408663527542,18.2378,0.0,23.58,0.0,66.35349458964137,18.2378,23.58,0.90901875,1.5987000000000002,0.7734435962680238,1.292919102084681,3.4772519484151645
6015,6015,0,-3.25,6.04,0,1,0,0,0,178.46649500000024,218.5151460000001,1758.421000000006,551.6463712550619,541.5106590066515,1238.2999999999997,1218.5529436798254,1161.1287736198035,17.741600000000005,0.0,23.73,0.0,64.1853443423114,17.741600000000005,23.73,2.1980262500000074,1.547875,0.7476443320691111,1.3375343824683226,7.907333885577794
6016,6016,0,3.42,5.58,0,0,0,0,0,113.94868399999999,207.20349699999997,882.5456,873.6437237367082,848.8734272089835,1283.1599999999999,1259.306239878872,1190.292592182966,20.240399999999998,0.0,24.01,0.0,67.9245381992382,20.240399999999998,24.01,1.1031819999999999,1.6039499999999998,0.8429987505206162,1.186241378628881,1.6329740378582018
6017,6017,0,1.89,5.49,0,0,0,0,0,131.394403,187.03735700000004,822.0504000000001,766.2608022654927,747.9903428876704,1253.36,1232.4222304693897,1171.6322858858177,18.392400000000002,0.0,23.87,0.0,65.2551917846545,18.392400000000002,23.87,1.027563,1.5667000000000002,0.7705236698785086,1.2978186642308778,1.920571148193194
6018,6018,0,3.25,5.39,0,0,0,0,0,121.80253100000006,191.41647000000003,868.7374,805.0593742802256,785.6993012427895,1252.81,1232.5163922270294,1173.541909487057,19.474,0.0,24.06,0.0,66.80648815490075,19.474,24.06,1.08592175,1.5660125,0.8093931837073982,1.2354934784841327,2.5773048611427423
6019,6019,0,3.32,5.23,0,0,0,0,0,122.19652999999995,197.999716,892.8942000000001,884.0168310237311,857.9504823345721,1284.01,1260.0605302564177,1190.7797494067133,19.8944,0.0,23.98,0.0,67.7504554514094,19.8944,23.98,1.1161177500000001,1.6050124999999997,0.8296246872393661,1.20536432362876,1.851715082149811
6020,6020,0,-2.09,5.66,0,0,0,0,0,186.92882900000006,246.91582400000004,903.8810000000001,895.5091058844838,870.8863604272524,1282.46,1258.494443125589,1189.1599551136828,21.215,0.0,23.73,0.0,71.25692902964543,21.215,23.73,1.12985125,1.603075,0.89401601348504,1.118548197030403,3.5628730943044276
